id_municipio,risco_previsto,risco_real,n_alunos,diferenca
2206001,0.8218370339220038,0.19047619047619047,63,0.6313608434458133
2923357,0.8218370339220038,0.6595744680851063,141,0.16226256583689747
2903607,0.8218370339220038,0.7017543859649122,57,0.12008264795709156
2902203,0.8218370339220038,0.8205128205128205,78,0.0013242134091833169
2206753,0.8218370339220038,0.047619047619047616,21,0.7742179863029561
2205557,0.8218370339220038,0.4148936170212766,94,0.4069434169007272
2925600,0.8218370339220038,0.8,100,0.021837033922003757
2920908,0.8218370339220038,0.7326732673267327,101,0.08916376659527114
2200509,0.8218370339220038,0.6717171717171717,198,0.1501198622048321
2919108,0.8218370339220037,0.8043478260869565,46,0.01748920783504715
2501401,0.8208638039338185,0.5472972972972973,148,0.27356650663652127
2406205,0.8200322799932823,0.7111111111111111,45,0.10892116888217118
1503408,0.8193489767925668,0.5510204081632653,98,0.26832856862930154
2110658,0.818793333434268,0.6293103448275862,116,0.18948298860668178
2801207,0.8175422082240599,0.7316017316017316,462,0.08594047662232829
1704105,0.8169880755791605,0.3333333333333333,30,0.4836547422458272
2929370,0.8164963282475484,0.7159090909090909,88,0.10058723733845742
2911907,0.8164963282475484,0.714828897338403,263,0.10166743090914532
2918506,0.8164963282475484,0.5655737704918032,122,0.2509225577557451
2925253,0.8164963282475484,0.630057803468208,173,0.1864385247793403
2931707,0.8164963282475484,0.7157894736842105,95,0.10070685456333783
2922300,0.8164963282475484,0.4827586206896552,174,0.33373770755789317
2911808,0.8164963282475483,0.7735849056603774,159,0.042911422587170844
2411205,0.8163422203508426,0.6443850267379679,374,0.17195719361287465
2512036,0.8155004736826426,0.18604651162790697,43,0.6294539620547356
2507200,0.8155004736826424,0.6329113924050633,79,0.1825890812775791
2409704,0.8153356127268537,0.6666666666666666,36,0.1486689460601871
2703601,0.814992329562259,0.7653061224489796,98,0.049686207113279424
2100550,0.8133821063489446,0.5686274509803921,102,0.24475465536855245
2508109,0.8130329714492582,0.4,30,0.4130329714492582
2505600,0.8130329714492582,0.2857142857142857,28,0.5273186857349725
2501153,0.8130329714492582,0.6363636363636364,22,0.17666933508562188
2412302,0.8127490111581746,0.4891304347826087,92,0.32361857637556585
2502201,0.8121241375300307,0.3157894736842105,19,0.49633466384582015
5101209,0.8114754880904114,0.0,10,0.8114754880904114
2410702,0.8102366097231201,0.625,16,0.18523660972312006
2800605,0.8090150571812872,0.7204301075268817,279,0.08858494965440544
2404002,0.808543602269161,0.4772727272727273,44,0.3312708749964337
2402600,0.8081693006037748,0.6529051987767585,654,0.15526410182701633
2805604,0.8080520913900566,0.8245614035087719,228,-0.016509312118715314
2413201,0.8079659806244014,0.7254901960784313,51,0.08247578454597004
2402105,0.8079659806244014,0.5961538461538461,52,0.21181213447055525
2408409,0.8079659806244014,0.6923076923076923,13,0.1156582883167091
2402907,0.8079659806244013,0.525,40,0.28296598062440126
2915908,0.8079503766169356,0.7547169811320755,53,0.05323339548486006
2207900,0.807902377169677,0.5722070844686649,367,0.2356952927010122
2205102,0.807902377169677,0.140625,64,0.667277377169677
2401206,0.8072957175657206,0.6845637583892618,149,0.12273195917645885
5004809,0.8072422191024611,0.5537190082644629,121,0.2535232108379982
5005202,0.8071109414405584,0.6626506024096386,332,0.14446033903091982
2412906,0.8070497368510189,0.5079365079365079,63,0.299113228914511
2413409,0.8068110479704292,0.6875,48,0.11931104797042924
1712504,0.8066800185838165,0.6379310344827587,58,0.16874898410105788
1701309,0.8066800185838165,0.4727272727272727,55,0.33395274585654383
1718881,0.8066800185838165,0.5853658536585366,41,0.22131416492528
2927101,0.806197551305216,0.7160493827160493,162,0.09014816858916663
2903235,0.8061671451218386,0.7024793388429752,121,0.10368780627886343
2918308,0.8061671451218386,0.5918367346938775,98,0.21433041042796108
2206100,0.8061671451218386,0.4774774774774775,111,0.32868966764436114
2908804,0.8061671451218386,0.59375,32,0.21241714512183862
2210383,0.8061671451218386,0.2,15,0.6061671451218387
2924405,0.8061671451218386,0.7749360613810742,391,0.031231083740764443
2206654,0.8061671451218386,0.8055555555555556,72,0.000611589566283044
2926004,0.805971433399527,0.6474164133738601,329,0.1585550200256669
2928000,0.8059714333995269,0.7085427135678392,199,0.09742871983168777
2919157,0.8059714333995269,0.7475083056478405,301,0.05846312775168638
2905156,0.8059714333995268,0.5357142857142857,28,0.2702571476852411
2806503,0.805924923023915,0.7380952380952381,42,0.06782968492867691
2904902,0.8054921150056699,0.6694214876033058,242,0.13607062740236409
2924009,0.8054921150056699,0.6949152542372882,944,0.11057686076838169
2804201,0.8054455174682776,0.6449704142011834,169,0.16047510326709424
2801504,0.8054455174682776,0.8378378378378378,148,-0.03239232036956019
2801702,0.8054455174682776,0.654054054054054,185,0.1513914634142236
2803203,0.8046470896780219,0.603988603988604,351,0.2006584856894179
